domain,scenario,seed,element_id,gt_fault,gt_self_clearing,lead_gain_min,t_first_correct_verdict,time_to_correct_diagnosis_min,degraded_minutes,down_minutes,n_ambiguous_decisions,n_wait_decisions,conv_escalated,layer_escalated,conv_unnecessary_dispatch,layer_unnecessary_dispatch,t_fault_onset,t_first_detectable,t_decision_layer_actionable,t_conventional_escalation,t_ticket,t_service_impact,t_outage,t_recovery,t_environment_cleared,false_calm_window_min,pre_escalation_window_min,exposure_window_min,decision_margin_min,conventional_margin_min,time_to_diagnosis_min,detect_tp,detect_fp,detect_fn,detect_tn,detect_precision,detect_recall,detect_f1,detect_fpr,detect_fnr,layer_esc_tp,layer_esc_fp,layer_esc_fn,layer_esc_tn,layer_esc_precision,layer_esc_recall,layer_esc_f1,layer_esc_fpr,layer_esc_fnr,conv_esc_tp,conv_esc_fp,conv_esc_fn,conv_esc_tn,conv_esc_precision,conv_esc_recall,conv_esc_f1,conv_esc_fpr,conv_esc_fnr,provenance,exposure_conventional,exposure_decision_layer,exposure_delta,exposure_delta_pct,decision_layer_dispatched_unnecessarily,conventional_dispatched_unnecessarily,sweep_axis,param_label,smoothing_window,persistence_m,persistence_n,escalation_delay_min
microwave,mw_hidden_in_storm,9,POP~R_D05_1,hardware_directional,False,13.0,190.0,10.0,325.0,0.0,14,10,True,True,False,False,175.0,180.0,180.0,193.0,199.0,201.0,,,,13.0,13.0,21.0,21.0,8.0,0.0,408,0,26,167,1.0,0.9400921658986175,0.9691211401425179,0.0,0.059907834101382486,384,0,41,176,1.0,0.9035294117647059,0.9493201483312732,0.0,0.09647058823529411,408,0,17,176,1.0,0.96,0.9795918367346939,0.0,0.04,ILLUSTRATIVE - not derived from operator financial data,2360.0,2358.6,1.4,0.1,False,False,smoothing_window,3,3,3,5,8.0
microwave,mw_hidden_in_storm,10,POP~R_D05_1,hardware_directional,False,12.0,182.0,3.0,333.0,0.0,11,8,True,True,False,False,175.0,179.0,179.0,191.0,197.0,200.0,,,,12.0,12.0,21.0,21.0,9.0,0.0,408,0,26,167,1.0,0.9400921658986175,0.9691211401425179,0.0,0.059907834101382486,389,0,36,176,1.0,0.9152941176470588,0.9557739557739557,0.0,0.08470588235294117,410,0,15,176,1.0,0.9647058823529412,0.9820359281437125,0.0,0.03529411764705882,ILLUSTRATIVE - not derived from operator financial data,2363.2,2361.9,1.3,0.1,False,False,smoothing_window,3,3,3,5,8.0
microwave,mw_hidden_in_storm,11,POP~R_D05_1,hardware_directional,False,12.0,187.0,8.0,334.0,0.0,11,8,True,True,False,False,175.0,179.0,179.0,191.0,197.0,196.0,,,,12.0,12.0,17.0,17.0,5.0,0.0,403,0,31,167,1.0,0.9285714285714286,0.962962962962963,0.0,0.07142857142857142,384,0,41,176,1.0,0.9035294117647059,0.9493201483312732,0.0,0.09647058823529411,410,0,15,176,1.0,0.9647058823529412,0.9820359281437125,0.0,0.03529411764705882,ILLUSTRATIVE - not derived from operator financial data,2363.6,2362.3,1.3,0.1,False,False,smoothing_window,3,3,3,5,8.0
microwave,mw_hidden_in_storm,12,POP~R_D05_1,hardware_directional,False,13.0,195.0,15.0,332.0,0.0,11,15,True,True,False,False,175.0,180.0,180.0,193.0,199.0,267.0,,,,13.0,13.0,87.0,87.0,74.0,0.0,409,0,25,167,1.0,0.9423963133640553,0.9703440094899171,0.0,0.0576036866359447,383,0,42,176,1.0,0.9011764705882352,0.948019801980198,0.0,0.0988235294117647,408,0,17,176,1.0,0.96,0.9795918367346939,0.0,0.04,ILLUSTRATIVE - not derived from operator financial data,2362.8,2361.4,1.4,0.1,False,False,smoothing_window,3,3,3,5,8.0
microwave,mw_hidden_in_storm,13,POP~R_D05_1,hardware_directional,False,14.0,191.0,12.0,323.0,0.0,8,12,True,True,False,False,175.0,179.0,179.0,193.0,199.0,278.0,,,,14.0,14.0,99.0,99.0,85.0,0.0,407,0,27,167,1.0,0.9377880184331797,0.9678953626634959,0.0,0.06221198156682028,387,0,38,176,1.0,0.9105882352941177,0.9532019704433498,0.0,0.08941176470588236,408,0,17,176,1.0,0.96,0.9795918367346939,0.0,0.04,ILLUSTRATIVE - not derived from operator financial data,2359.2,2357.69,1.51,0.1,False,False,smoothing_window,3,3,3,5,8.0
microwave,mw_hidden_in_storm,14,POP~R_D05_1,hardware_directional,False,13.0,187.0,7.0,331.0,0.0,8,8,True,True,False,False,175.0,180.0,180.0,193.0,199.0,208.0,,,,13.0,13.0,28.0,28.0,15.0,0.0,406,0,28,167,1.0,0.9354838709677419,0.9666666666666666,0.0,0.06451612903225806,390,0,35,176,1.0,0.9176470588235294,0.9570552147239264,0.0,0.08235294117647059,408,0,17,176,1.0,0.96,0.9795918367346939,0.0,0.04,ILLUSTRATIVE - not derived from operator financial data,2362.4,2361.0,1.4,0.1,False,False,smoothing_window,3,3,3,5,8.0
microwave,mw_hidden_in_storm,15,POP~R_D05_1,hardware_directional,False,11.0,185.0,4.0,329.0,0.0,4,4,True,True,False,False,175.0,181.0,181.0,192.0,198.0,203.0,,,,11.0,11.0,22.0,22.0,11.0,0.0,401,0,33,167,1.0,0.923963133640553,0.9604790419161677,0.0,0.07603686635944701,393,0,32,176,1.0,0.9247058823529412,0.9608801955990219,0.0,0.07529411764705882,409,0,16,176,1.0,0.9623529411764706,0.9808153477218226,0.0,0.03764705882352941,ILLUSTRATIVE - not derived from operator financial data,2361.6,2360.41,1.19,0.1,False,False,smoothing_window,3,3,3,5,8.0
microwave,mw_interference,1,POP~R_D05_1,interference,False,20.0,184.0,0.0,0.0,0.0,1,0,True,True,False,False,180.0,184.0,184.0,204.0,210.0,,,,,20.0,20.0,,,,0.0,417,0,3,181,1.0,0.9928571428571429,0.996415770609319,0.0,0.007142857142857143,416,0,4,181,1.0,0.9904761904761905,0.9952153110047847,0.0,0.009523809523809525,397,0,23,181,1.0,0.9452380952380952,0.9718482252141982,0.0,0.05476190476190476,ILLUSTRATIVE - not derived from operator financial data,900.0,900.0,0.0,0.0,False,False,smoothing_window,3,3,3,5,8.0
microwave,mw_interference,2,POP~R_D05_1,interference,False,19.0,185.0,0.0,0.0,0.0,0,0,True,True,False,False,180.0,185.0,185.0,204.0,210.0,,,,,19.0,19.0,,,,0.0,416,0,4,181,1.0,0.9904761904761905,0.9952153110047847,0.0,0.009523809523809525,416,0,4,181,1.0,0.9904761904761905,0.9952153110047847,0.0,0.009523809523809525,397,0,23,181,1.0,0.9452380952380952,0.9718482252141982,0.0,0.05476190476190476,ILLUSTRATIVE - not derived from operator financial data,900.0,900.0,0.0,0.0,False,False,smoothing_window,3,3,3,5,8.0
microwave,mw_interference,3,POP~R_D05_1,interference,False,19.0,185.0,0.0,0.0,0.0,1,0,True,True,False,False,180.0,185.0,185.0,204.0,210.0,,,,,19.0,19.0,,,,0.0,416,0,4,181,1.0,0.9904761904761905,0.9952153110047847,0.0,0.009523809523809525,415,0,5,181,1.0,0.9880952380952381,0.9940119760479043,0.0,0.011904761904761904,397,0,23,181,1.0,0.9452380952380952,0.9718482252141982,0.0,0.05476190476190476,ILLUSTRATIVE - not derived from operator financial data,900.0,900.0,0.0,0.0,False,False,smoothing_window,3,3,3,5,8.0
microwave,mw_interference,4,POP~R_D05_1,interference,False,20.0,184.0,0.0,0.0,0.0,1,0,True,True,False,False,180.0,184.0,184.0,204.0,210.0,,,,,20.0,20.0,,,,0.0,417,0,3,181,1.0,0.9928571428571429,0.996415770609319,0.0,0.007142857142857143,416,0,4,181,1.0,0.9904761904761905,0.9952153110047847,0.0,0.009523809523809525,397,0,23,181,1.0,0.9452380952380952,0.9718482252141982,0.0,0.05476190476190476,ILLUSTRATIVE - not derived from operator financial data,900.0,900.0,0.0,0.0,False,False,smoothing_window,3,3,3,5,8.0
microwave,mw_interference,5,POP~R_D05_1,interference,False,20.0,184.0,0.0,0.0,0.0,0,0,True,True,False,False,180.0,184.0,184.0,204.0,210.0,,,,,20.0,20.0,,,,0.0,417,0,3,181,1.0,0.9928571428571429,0.996415770609319,0.0,0.007142857142857143,417,0,3,181,1.0,0.9928571428571429,0.996415770609319,0.0,0.007142857142857143,397,0,23,181,1.0,0.9452380952380952,0.9718482252141982,0.0,0.05476190476190476,ILLUSTRATIVE - not derived from operator financial data,900.0,900.0,0.0,0.0,False,False,smoothing_window,3,3,3,5,8.0
microwave,mw_interference,6,POP~R_D05_1,interference,False,19.0,185.0,0.0,0.0,0.0,4,0,True,True,False,False,180.0,185.0,185.0,204.0,210.0,,,,,19.0,19.0,,,,0.0,416,0,4,181,1.0,0.9904761904761905,0.9952153110047847,0.0,0.009523809523809525,412,0,8,181,1.0,0.9809523809523809,0.9903846153846153,0.0,0.01904761904761905,397,0,23,181,1.0,0.9452380952380952,0.9718482252141982,0.0,0.05476190476190476,ILLUSTRATIVE - not derived from operator financial data,900.0,900.0,0.0,0.0,False,False,smoothing_window,3,3,3,5,8.0
microwave,mw_interference,7,POP~R_D05_1,interference,False,19.0,185.0,0.0,0.0,0.0,1,0,True,True,False,False,180.0,185.0,185.0,204.0,210.0,,,,,19.0,19.0,,,,0.0,416,0,4,181,1.0,0.9904761904761905,0.9952153110047847,0.0,0.009523809523809525,415,0,5,181,1.0,0.9880952380952381,0.9940119760479043,0.0,0.011904761904761904,397,0,23,181,1.0,0.9452380952380952,0.9718482252141982,0.0,0.05476190476190476,ILLUSTRATIVE - not derived from operator financial data,900.0,900.0,0.0,0.0,False,False,smoothing_window,3,3,3,5,8.0
microwave,mw_interference,8,POP~R_D05_1,interference,False,19.0,184.0,0.0,0.0,0.0,3,0,True,True,False,False,180.0,184.0,184.0,203.0,209.0,,,,,19.0,19.0,,,,0.0,417,0,3,181,1.0,0.9928571428571429,0.996415770609319,0.0,0.007142857142857143,414,0,6,181,1.0,0.9857142857142858,0.9928057553956835,0.0,0.014285714285714285,398,0,22,181,1.0,0.9476190476190476,0.9731051344743276,0.0,0.05238095238095238,ILLUSTRATIVE - not derived from operator financial data,900.0,900.0,0.0,0.0,False,False,smoothing_window,3,3,3,5,8.0
microwave,mw_interference,9,POP~R_D05_1,interference,False,20.0,184.0,0.0,0.0,0.0,0,0,True,True,False,False,180.0,184.0,184.0,204.0,210.0,,,,,20.0,20.0,,,,0.0,417,0,3,181,1.0,0.9928571428571429,0.996415770609319,0.0,0.007142857142857143,417,0,3,181,1.0,0.9928571428571429,0.996415770609319,0.0,0.007142857142857143,397,0,23,181,1.0,0.9452380952380952,0.9718482252141982,0.0,0.05476190476190476,ILLUSTRATIVE - not derived from operator financial data,900.0,900.0,0.0,0.0,False,False,smoothing_window,3,3,3,5,8.0
microwave,mw_interference,10,POP~R_D05_1,interference,False,19.0,185.0,0.0,0.0,0.0,0,0,True,True,False,False,180.0,185.0,185.0,204.0,210.0,,,,,19.0,19.0,,,,0.0,416,0,4,181,1.0,0.9904761904761905,0.9952153110047847,0.0,0.009523809523809525,416,0,4,181,1.0,0.9904761904761905,0.9952153110047847,0.0,0.009523809523809525,397,0,23,181,1.0,0.9452380952380952,0.9718482252141982,0.0,0.05476190476190476,ILLUSTRATIVE - not derived from operator financial data,900.0,900.0,0.0,0.0,False,False,smoothing_window,3,3,3,5,8.0
microwave,mw_interference,11,POP~R_D05_1,interference,False,20.0,184.0,0.0,0.0,0.0,0,0,True,True,False,False,180.0,184.0,184.0,204.0,210.0,,,,,20.0,20.0,,,,0.0,417,0,3,181,1.0,0.9928571428571429,0.996415770609319,0.0,0.007142857142857143,417,0,3,181,1.0,0.9928571428571429,0.996415770609319,0.0,0.007142857142857143,397,0,23,181,1.0,0.9452380952380952,0.9718482252141982,0.0,0.05476190476190476,ILLUSTRATIVE - not derived from operator financial data,900.0,900.0,0.0,0.0,False,False,smoothing_window,3,3,3,5,8.0
microwave,mw_interference,12,POP~R_D05_1,interference,False,19.0,185.0,0.0,0.0,0.0,5,0,True,True,False,False,180.0,185.0,185.0,204.0,210.0,,,,,19.0,19.0,,,,0.0,416,0,4,181,1.0,0.9904761904761905,0.9952153110047847,0.0,0.009523809523809525,411,0,9,181,1.0,0.9785714285714285,0.9891696750902527,0.0,0.02142857142857143,397,0,23,181,1.0,0.9452380952380952,0.9718482252141982,0.0,0.05476190476190476,ILLUSTRATIVE - not derived from operator financial data,900.0,900.0,0.0,0.0,False,False,smoothing_window,3,3,3,5,8.0
microwave,mw_interference,13,POP~R_D05_1,interference,False,19.0,185.0,0.0,0.0,0.0,2,0,True,True,False,False,180.0,185.0,185.0,204.0,210.0,,,,,19.0,19.0,,,,0.0,416,0,4,181,1.0,0.9904761904761905,0.9952153110047847,0.0,0.009523809523809525,414,0,6,181,1.0,0.9857142857142858,0.9928057553956835,0.0,0.014285714285714285,397,0,23,181,1.0,0.9452380952380952,0.9718482252141982,0.0,0.05476190476190476,ILLUSTRATIVE - not derived from operator financial data,900.0,900.0,0.0,0.0,False,False,smoothing_window,3,3,3,5,8.0
microwave,mw_interference,14,POP~R_D05_1,interference,False,19.0,184.0,0.0,0.0,0.0,2,0,True,True,False,False,180.0,184.0,184.0,203.0,209.0,,,,,19.0,19.0,,,,0.0,417,0,3,181,1.0,0.9928571428571429,0.996415770609319,0.0,0.007142857142857143,415,0,5,181,1.0,0.9880952380952381,0.9940119760479043,0.0,0.011904761904761904,398,0,22,181,1.0,0.9476190476190476,0.9731051344743276,0.0,0.05238095238095238,ILLUSTRATIVE - not derived from operator financial data,900.0,900.0,0.0,0.0,False,False,smoothing_window,3,3,3,5,8.0
microwave,mw_interference,15,POP~R_D05_1,interference,False,19.0,185.0,0.0,0.0,0.0,0,0,True,True,False,False,180.0,185.0,185.0,204.0,210.0,,,,,19.0,19.0,,,,0.0,416,0,4,181,1.0,0.9904761904761905,0.9952153110047847,0.0,0.009523809523809525,416,0,4,181,1.0,0.9904761904761905,0.9952153110047847,0.0,0.009523809523809525,397,0,23,181,1.0,0.9452380952380952,0.9718482252141982,0.0,0.05476190476190476,ILLUSTRATIVE - not derived from operator financial data,900.0,900.0,0.0,0.0,False,False,smoothing_window,3,3,3,5,8.0
microwave,mw_config_change,1,POP~R_D05_1,config_change,False,9.0,193.0,0.0,0.0,0.0,0,0,True,True,False,False,190.0,193.0,193.0,202.0,208.0,,,,,9.0,9.0,,,,0.0,408,0,2,191,1.0,0.9951219512195122,0.9975550122249389,0.0,0.004878048780487805,408,0,2,191,1.0,0.9951219512195122,0.9975550122249389,0.0,0.004878048780487805,399,0,11,191,1.0,0.973170731707317,0.9864029666254636,0.0,0.026829268292682926,ILLUSTRATIVE - not derived from operator financial data,900.0,900.0,0.0,0.0,False,False,smoothing_window,3,3,3,5,8.0
microwave,mw_config_change,2,POP~R_D05_1,config_change,False,9.0,193.0,0.0,0.0,0.0,0,0,True,True,False,False,190.0,193.0,193.0,202.0,208.0,,,,,9.0,9.0,,,,0.0,408,0,2,191,1.0,0.9951219512195122,0.9975550122249389,0.0,0.004878048780487805,408,0,2,191,1.0,0.9951219512195122,0.9975550122249389,0.0,0.004878048780487805,399,0,11,191,1.0,0.973170731707317,0.9864029666254636,0.0,0.026829268292682926,ILLUSTRATIVE - not derived from operator financial data,900.0,900.0,0.0,0.0,False,False,smoothing_window,3,3,3,5,8.0
microwave,mw_config_change,3,POP~R_D05_1,config_change,False,9.0,193.0,0.0,0.0,0.0,0,0,True,True,False,False,190.0,193.0,193.0,202.0,208.0,,,,,9.0,9.0,,,,0.0,408,0,2,191,1.0,0.9951219512195122,0.9975550122249389,0.0,0.004878048780487805,408,0,2,191,1.0,0.9951219512195122,0.9975550122249389,0.0,0.004878048780487805,399,0,11,191,1.0,0.973170731707317,0.9864029666254636,0.0,0.026829268292682926,ILLUSTRATIVE - not derived from operator financial data,900.0,900.0,0.0,0.0,False,False,smoothing_window,3,3,3,5,8.0
microwave,mw_config_change,4,POP~R_D05_1,config_change,False,9.0,193.0,0.0,0.0,0.0,0,0,True,True,False,False,190.0,193.0,193.0,202.0,208.0,,,,,9.0,9.0,,,,0.0,408,0,2,191,1.0,0.9951219512195122,0.9975550122249389,0.0,0.004878048780487805,408,0,2,191,1.0,0.9951219512195122,0.9975550122249389,0.0,0.004878048780487805,399,0,11,191,1.0,0.973170731707317,0.9864029666254636,0.0,0.026829268292682926,ILLUSTRATIVE - not derived from operator financial data,900.0,900.0,0.0,0.0,False,False,smoothing_window,3,3,3,5,8.0
microwave,mw_config_change,5,POP~R_D05_1,config_change,False,9.0,193.0,0.0,0.0,0.0,0,0,True,True,False,False,190.0,193.0,193.0,202.0,208.0,,,,,9.0,9.0,,,,0.0,408,0,2,191,1.0,0.9951219512195122,0.9975550122249389,0.0,0.004878048780487805,408,0,2,191,1.0,0.9951219512195122,0.9975550122249389,0.0,0.004878048780487805,399,0,11,191,1.0,0.973170731707317,0.9864029666254636,0.0,0.026829268292682926,ILLUSTRATIVE - not derived from operator financial data,900.0,900.0,0.0,0.0,False,False,smoothing_window,3,3,3,5,8.0
microwave,mw_config_change,6,POP~R_D05_1,config_change,False,9.0,193.0,0.0,0.0,0.0,0,0,True,True,False,False,190.0,193.0,193.0,202.0,208.0,,,,,9.0,9.0,,,,0.0,408,0,2,191,1.0,0.9951219512195122,0.9975550122249389,0.0,0.004878048780487805,408,0,2,191,1.0,0.9951219512195122,0.9975550122249389,0.0,0.004878048780487805,399,0,11,191,1.0,0.973170731707317,0.9864029666254636,0.0,0.026829268292682926,ILLUSTRATIVE - not derived from operator financial data,900.0,900.0,0.0,0.0,False,False,smoothing_window,3,3,3,5,8.0
microwave,mw_config_change,7,POP~R_D05_1,config_change,False,9.0,193.0,0.0,0.0,0.0,0,0,True,True,False,False,190.0,193.0,193.0,202.0,208.0,,,,,9.0,9.0,,,,0.0,408,0,2,191,1.0,0.9951219512195122,0.9975550122249389,0.0,0.004878048780487805,408,0,2,191,1.0,0.9951219512195122,0.9975550122249389,0.0,0.004878048780487805,399,0,11,191,1.0,0.973170731707317,0.9864029666254636,0.0,0.026829268292682926,ILLUSTRATIVE - not derived from operator financial data,900.0,900.0,0.0,0.0,False,False,smoothing_window,3,3,3,5,8.0
microwave,mw_config_change,8,POP~R_D05_1,config_change,False,10.0,193.0,0.0,0.0,0.0,0,0,True,True,False,False,190.0,193.0,193.0,203.0,209.0,,,,,10.0,10.0,,,,0.0,408,0,2,191,1.0,0.9951219512195122,0.9975550122249389,0.0,0.004878048780487805,408,0,2,191,1.0,0.9951219512195122,0.9975550122249389,0.0,0.004878048780487805,398,0,12,191,1.0,0.9707317073170731,0.9851485148514851,0.0,0.02926829268292683,ILLUSTRATIVE - not derived from operator financial data,900.0,900.0,0.0,0.0,False,False,smoothing_window,3,3,3,5,8.0
microwave,mw_config_change,9,POP~R_D05_1,config_change,False,9.0,193.0,0.0,0.0,0.0,0,0,True,True,False,False,190.0,193.0,193.0,202.0,208.0,,,,,9.0,9.0,,,,0.0,408,0,2,191,1.0,0.9951219512195122,0.9975550122249389,0.0,0.004878048780487805,408,0,2,191,1.0,0.9951219512195122,0.9975550122249389,0.0,0.004878048780487805,399,0,11,191,1.0,0.973170731707317,0.9864029666254636,0.0,0.026829268292682926,ILLUSTRATIVE - not derived from operator financial data,900.0,900.0,0.0,0.0,False,False,smoothing_window,3,3,3,5,8.0
microwave,mw_config_change,10,POP~R_D05_1,config_change,False,10.0,193.0,0.0,0.0,0.0,0,0,True,True,False,False,190.0,193.0,193.0,203.0,209.0,,,,,10.0,10.0,,,,0.0,408,0,2,191,1.0,0.9951219512195122,0.9975550122249389,0.0,0.004878048780487805,408,0,2,191,1.0,0.9951219512195122,0.9975550122249389,0.0,0.004878048780487805,398,0,12,191,1.0,0.9707317073170731,0.9851485148514851,0.0,0.02926829268292683,ILLUSTRATIVE - not derived from operator financial data,900.0,900.0,0.0,0.0,False,False,smoothing_window,3,3,3,5,8.0
microwave,mw_config_change,11,POP~R_D05_1,config_change,False,9.0,193.0,0.0,0.0,0.0,0,0,True,True,False,False,190.0,193.0,193.0,202.0,208.0,,,,,9.0,9.0,,,,0.0,408,0,2,191,1.0,0.9951219512195122,0.9975550122249389,0.0,0.004878048780487805,408,0,2,191,1.0,0.9951219512195122,0.9975550122249389,0.0,0.004878048780487805,399,0,11,191,1.0,0.973170731707317,0.9864029666254636,0.0,0.026829268292682926,ILLUSTRATIVE - not derived from operator financial data,900.0,900.0,0.0,0.0,False,False,smoothing_window,3,3,3,5,8.0
microwave,mw_config_change,12,POP~R_D05_1,config_change,False,9.0,193.0,0.0,0.0,0.0,0,0,True,True,False,False,190.0,193.0,193.0,202.0,208.0,,,,,9.0,9.0,,,,0.0,408,0,2,191,1.0,0.9951219512195122,0.9975550122249389,0.0,0.004878048780487805,408,0,2,191,1.0,0.9951219512195122,0.9975550122249389,0.0,0.004878048780487805,399,0,11,191,1.0,0.973170731707317,0.9864029666254636,0.0,0.026829268292682926,ILLUSTRATIVE - not derived from operator financial data,900.0,900.0,0.0,0.0,False,False,smoothing_window,3,3,3,5,8.0
microwave,mw_config_change,13,POP~R_D05_1,config_change,False,10.0,193.0,0.0,0.0,0.0,0,0,True,True,False,False,190.0,193.0,193.0,203.0,209.0,,,,,10.0,10.0,,,,0.0,408,0,2,191,1.0,0.9951219512195122,0.9975550122249389,0.0,0.004878048780487805,408,0,2,191,1.0,0.9951219512195122,0.9975550122249389,0.0,0.004878048780487805,398,0,12,191,1.0,0.9707317073170731,0.9851485148514851,0.0,0.02926829268292683,ILLUSTRATIVE - not derived from operator financial data,900.0,900.0,0.0,0.0,False,False,smoothing_window,3,3,3,5,8.0
microwave,mw_config_change,14,POP~R_D05_1,config_change,False,9.0,193.0,0.0,0.0,0.0,0,0,True,True,False,False,190.0,193.0,193.0,202.0,208.0,,,,,9.0,9.0,,,,0.0,408,0,2,191,1.0,0.9951219512195122,0.9975550122249389,0.0,0.004878048780487805,408,0,2,191,1.0,0.9951219512195122,0.9975550122249389,0.0,0.004878048780487805,399,0,11,191,1.0,0.973170731707317,0.9864029666254636,0.0,0.026829268292682926,ILLUSTRATIVE - not derived from operator financial data,900.0,900.0,0.0,0.0,False,False,smoothing_window,3,3,3,5,8.0
microwave,mw_config_change,15,POP~R_D05_1,config_change,False,9.0,193.0,0.0,0.0,0.0,0,0,True,True,False,False,190.0,193.0,193.0,202.0,208.0,,,,,9.0,9.0,,,,0.0,408,0,2,191,1.0,0.9951219512195122,0.9975550122249389,0.0,0.004878048780487805,408,0,2,191,1.0,0.9951219512195122,0.9975550122249389,0.0,0.004878048780487805,399,0,11,191,1.0,0.973170731707317,0.9864029666254636,0.0,0.026829268292682926,ILLUSTRATIVE - not derived from operator financial data,900.0,900.0,0.0,0.0,False,False,smoothing_window,3,3,3,5,8.0
leo_ntn,leo_low_elevation,1,UT00,low_elevation,True,,,,0.0,0.0,3,0,False,True,False,True,,173.0,175.0,,,,,,,,,,,,2.0,0,4,0,597,0.0,,,0.0066555740432612314,,0,1,0,600,0.0,,,0.0016638935108153079,,0,0,0,601,,,,0.0,,ILLUSTRATIVE - not derived from operator financial data,0.0,900.0,-900.0,,True,False,smoothing_window,3,3,3,5,8.0
leo_ntn,leo_low_elevation,2,UT00,low_elevation,True,,,,0.0,0.0,19,0,False,False,False,False,,133.0,,,,,,,,,,,,,,0,19,0,582,0.0,,,0.03161397670549085,,0,0,0,601,,,,0.0,,0,0,0,601,,,,0.0,,ILLUSTRATIVE - not derived from operator financial data,0.0,0.0,0.0,,False,False,smoothing_window,3,3,3,5,8.0
leo_ntn,leo_low_elevation,3,UT00,low_elevation,True,,,,0.0,0.0,8,0,False,False,False,False,,212.0,,,,,,,,,,,,,,0,8,0,593,0.0,,,0.013311148086522463,,0,0,0,601,,,,0.0,,0,0,0,601,,,,0.0,,ILLUSTRATIVE - not derived from operator financial data,0.0,0.0,0.0,,False,False,smoothing_window,3,3,3,5,8.0
leo_ntn,leo_low_elevation,4,UT00,low_elevation,True,,,,0.0,0.0,20,1,False,False,False,False,,157.0,233.0,,,,,,,,,,,,76.0,0,21,0,580,0.0,,,0.03494176372712146,,0,0,0,601,,,,0.0,,0,0,0,601,,,,0.0,,ILLUSTRATIVE - not derived from operator financial data,0.0,0.0,0.0,,False,False,smoothing_window,3,3,3,5,8.0
leo_ntn,leo_low_elevation,5,UT00,low_elevation,True,,,,0.0,0.0,3,0,False,False,False,False,,433.0,,,,,,,,,,,,,,0,3,0,598,0.0,,,0.004991680532445923,,0,0,0,601,,,,0.0,,0,0,0,601,,,,0.0,,ILLUSTRATIVE - not derived from operator financial data,0.0,0.0,0.0,,False,False,smoothing_window,3,3,3,5,8.0
leo_ntn,leo_low_elevation,6,UT00,low_elevation,True,,,,0.0,0.0,0,0,False,False,False,False,,,,,,,,,,,,,,,,0,0,0,601,,,,0.0,,0,0,0,601,,,,0.0,,0,0,0,601,,,,0.0,,ILLUSTRATIVE - not derived from operator financial data,0.0,0.0,0.0,,False,False,smoothing_window,3,3,3,5,8.0
leo_ntn,leo_low_elevation,7,UT00,low_elevation,True,,,,0.0,0.0,6,0,False,False,False,False,,234.0,,,,,,,,,,,,,,0,6,0,595,0.0,,,0.009983361064891847,,0,0,0,601,,,,0.0,,0,0,0,601,,,,0.0,,ILLUSTRATIVE - not derived from operator financial data,0.0,0.0,0.0,,False,False,smoothing_window,3,3,3,5,8.0
leo_ntn,leo_low_elevation,8,UT00,low_elevation,True,,,,0.0,0.0,10,0,False,False,False,False,,381.0,,,,,,,,,,,,,,0,10,0,591,0.0,,,0.016638935108153077,,0,0,0,601,,,,0.0,,0,0,0,601,,,,0.0,,ILLUSTRATIVE - not derived from operator financial data,0.0,0.0,0.0,,False,False,smoothing_window,3,3,3,5,8.0
leo_ntn,leo_low_elevation,9,UT00,low_elevation,True,,,,0.0,0.0,0,0,False,False,False,False,,,,,,,,,,,,,,,,0,0,0,601,,,,0.0,,0,0,0,601,,,,0.0,,0,0,0,601,,,,0.0,,ILLUSTRATIVE - not derived from operator financial data,0.0,0.0,0.0,,False,False,smoothing_window,3,3,3,5,8.0
leo_ntn,leo_low_elevation,10,UT00,low_elevation,True,,,,0.0,0.0,0,0,False,False,False,False,,,,,,,,,,,,,,,,0,0,0,601,,,,0.0,,0,0,0,601,,,,0.0,,0,0,0,601,,,,0.0,,ILLUSTRATIVE - not derived from operator financial data,0.0,0.0,0.0,,False,False,smoothing_window,3,3,3,5,8.0
leo_ntn,leo_low_elevation,11,UT00,low_elevation,True,,,,0.0,0.0,1,0,False,False,False,False,,486.0,,,,,,,,,,,,,,0,1,0,600,0.0,,,0.0016638935108153079,,0,0,0,601,,,,0.0,,0,0,0,601,,,,0.0,,ILLUSTRATIVE - not derived from operator financial data,0.0,0.0,0.0,,False,False,smoothing_window,3,3,3,5,8.0
leo_ntn,leo_low_elevation,12,UT00,low_elevation,True,,,,0.0,0.0,0,0,False,False,False,False,,,,,,,,,,,,,,,,0,0,0,601,,,,0.0,,0,0,0,601,,,,0.0,,0,0,0,601,,,,0.0,,ILLUSTRATIVE - not derived from operator financial data,0.0,0.0,0.0,,False,False,smoothing_window,3,3,3,5,8.0
